vulnerability_id,vulnerability_aliases,affected_product,affected_subcomponent,status,status_notes,justification,impact_statement,action_statement,timestamp
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/aks-operator@v1.12.10,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:15:10Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/aks-operator@v1.12.10-rc.1,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:15:01Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/aks-operator@v1.13.7,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:15:32Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/aks-operator@v1.13.7-rc.1,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:15:21Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/aks-operator@v1.14.3,pkg:golang/golang.org/x/crypto@v0.51.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:14:47Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/aks-operator@v1.14.3-rc.1,pkg:golang/golang.org/x/crypto@v0.51.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:14:37Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/aks-operator@v1.15.0-rc.1,pkg:golang/golang.org/x/crypto@v0.51.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:15:53Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/aks-operator@v1.15.0-rc.2,pkg:golang/golang.org/x/crypto@v0.51.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:15:42Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator/cmd/tool@v10.0.4,pkg:golang/golang.org/x/crypto@v0.45.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:18:55Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator/cmd/tool@v10.0.5,pkg:golang/golang.org/x/crypto@v0.45.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:18:36Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator/cmd/tool@v10.0.5-rc.1,pkg:golang/golang.org/x/crypto@v0.45.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:18:16Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator/cmd/tool@v10.0.8,pkg:golang/golang.org/x/crypto@v0.51.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:10:22Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator/cmd/tool@v10.0.8-rc.2,pkg:golang/golang.org/x/crypto@v0.51.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:12:24Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator/cmd/tool@v10.0.8-rc.3,pkg:golang/golang.org/x/crypto@v0.51.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:12:04Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator/cmd/tool@v10.0.8-rc.4,pkg:golang/golang.org/x/crypto@v0.51.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:10:03Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator/cmd/tool@v10.0.9-rc.1,pkg:golang/golang.org/x/crypto@v0.51.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:08:16Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator/cmd/tool@v11.0.0,pkg:golang/golang.org/x/crypto@v0.51.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:09:43Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator/cmd/tool@v11.0.0-rc.1,pkg:golang/golang.org/x/crypto@v0.49.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:16:32Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator/cmd/tool@v11.0.0-rc.4,pkg:golang/golang.org/x/crypto@v0.51.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:13:05Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator/cmd/tool@v11.0.0-rc.5,pkg:golang/golang.org/x/crypto@v0.51.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:12:44Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator/cmd/tool@v11.0.0-rc.6,pkg:golang/golang.org/x/crypto@v0.51.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:09:23Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator/cmd/tool@v11.0.1,pkg:golang/golang.org/x/crypto@v0.51.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:08:38Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator/cmd/tool@v11.0.1-rc.1,pkg:golang/golang.org/x/crypto@v0.51.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:09:02Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator@v10.0.4,pkg:golang/golang.org/x/crypto@v0.45.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:19:08Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator@v10.0.5,pkg:golang/golang.org/x/crypto@v0.45.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:18:48Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator@v10.0.5-rc.1,pkg:golang/golang.org/x/crypto@v0.45.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:18:29Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator@v11.0.0-rc.1,pkg:golang/golang.org/x/crypto@v0.49.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:16:46Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator@v7.0.7,pkg:golang/golang.org/x/crypto@v0.49.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:17:14Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator@v7.0.7-rc.1,pkg:golang/golang.org/x/crypto@v0.49.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:17:00Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator@v8.1.5,pkg:golang/golang.org/x/crypto@v0.49.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:17:42Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator@v8.1.5-rc.1,pkg:golang/golang.org/x/crypto@v0.49.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:17:28Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator@v9.0.4,pkg:golang/golang.org/x/crypto@v0.49.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:18:09Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/backup-restore-operator@v9.0.4-rc.1,pkg:golang/golang.org/x/crypto@v0.49.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:17:55Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/charts-build-scripts@v1.9.21,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:10:44Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/charts-build-scripts@v1.9.22,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:10:21Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/charts-build-scripts@v1.9.23,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:10:01Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/charts-build-scripts@v1.9.24,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:09:40Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/charts-build-scripts@v1.9.25,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:09:20Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/dynamiclistener@v0.6.5,pkg:golang/golang.org/x/crypto@v0.33.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:12:58Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/dynamiclistener@v0.6.5-rc.1,pkg:golang/golang.org/x/crypto@v0.33.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:12:51Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/dynamiclistener@v0.7.7,pkg:golang/golang.org/x/crypto@v0.45.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:13:19Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/dynamiclistener@v0.7.7-rc.1,pkg:golang/golang.org/x/crypto@v0.45.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:13:11Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/dynamiclistener@v0.8.3,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:13:34Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/dynamiclistener@v0.8.3-rc.1,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:13:27Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/ecm-distro-tools@v0.70.0,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:30:37Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/elemental/tests@v2.3.1,pkg:golang/golang.org/x/crypto@v0.40.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:04:23Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.12.15,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:51:46Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.12.15-rc.1,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:58:35Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.12.15-rc.2,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:56:26Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.12.15-rc.3,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:51:00Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.12.16-rc.1,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:45:07Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.13.11,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:53:22Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.13.11-rc.1,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:57:50Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.13.11-rc.2,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:52:34Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.13.12,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:46:41Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.13.12-rc.1,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:45:56Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.14.6,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:54:34Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.14.6-rc.1,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:59:09Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.14.6-rc.2,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:57:02Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.14.6-rc.3,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:53:58Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.14.7,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:44:20Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.14.7-rc.1,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:48:25Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.14.7-rc.2,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:43:46Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.15.2,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:55:39Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.15.2-rc.2,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:59:39Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.15.2-rc.3,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:55:07Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.15.3,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:47:50Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.15.3-rc.1,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:49:00Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet/integrationtests@v0.15.3-rc.2,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:47:17Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.11.14,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:50:13Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.11.14-rc.1,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:49:38Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.12.15,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:51:34Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.12.15-rc.1,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:58:24Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.12.15-rc.2,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:56:15Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.12.15-rc.3,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:50:48Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.12.16,pkg:golang/golang.org/x/crypto@v0.51.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:43:09Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.12.16-rc.1,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:44:56Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.13.11,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:53:11Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.13.11-rc.1,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:57:39Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.13.11-rc.2,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:52:22Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.13.12,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:46:31Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.13.12-rc.1,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T03:45:45Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.14.1,pkg:golang/golang.org/x/crypto@v0.45.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T02:56:15Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.14.1,pkg:golang/golang.org/x/crypto@v0.45.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T02:55:43Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.14.1-rc.1,pkg:golang/golang.org/x/crypto@v0.45.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T02:56:15Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.14.1-rc.1,pkg:golang/golang.org/x/crypto@v0.45.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T02:55:43Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.14.3,pkg:golang/golang.org/x/crypto@v0.45.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T02:56:20Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.14.3,pkg:golang/golang.org/x/crypto@v0.45.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T02:55:47Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.14.3-rc.3,pkg:golang/golang.org/x/crypto@v0.45.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T02:56:20Z
CVE-2026-39833,"GO-2026-5005,GHSA-jppx-rxg9-jmrx",pkg:golang/github.com/rancher/fleet@v0.14.3-rc.3,pkg:golang/golang.org/x/crypto@v0.45.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-12T02:55:47Z
